Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,create_date,version,GEO_Accession (exp),source_name,tissue,chip_antibody,Library Name,sex,cell_type,cell_line,Individual,isolate,AGE,Cohort,common_name,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),genotype,Experimental_Factor:_immunoprecipitate (exp),Developmental_stage,Organism_part,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,disease,Scientific_Name,sample_type,Experimental_Factor:_compound (exp),lab,donor_id,organism,metastatic_site,dev_stage,health_state,treatment,BIOMATERIAL_PROVIDER,BioSampleModel,disease_stage,Source,Experimental_Factor:_dose (exp),disease_state,hbv_genotype,antibody,external_id,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Sample_name,Submitter_Id,ChIP,AssemblyName,Broker_name,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,provider/strain,geo_loc_name,Library,Passages,chip_antibody_vendor,Experimental_Factor:_organism (exp),INSDC_center_alias,replicate,genotype/variation,ENA_first_public,ENA_last_update,lot,agent,genotype/antibody,Sample_id,strain,cell_description,infection,controlid,datatype_description,datatype,treatment_description,vendor,tissue_type,read_name_barcode_proc_directive (run),antibody_antibodydescription,antibody_targetdescription,antibody_vendorid,antibody_vendorname,labexpid,Protocol_description,protocol,cell_lineage,cell_sex,replicate_description,bio_material,Development_stage,cell_karyotype,developmental_stage/tissue,tranduced_with,treated_with,Experimental_Factor:_genotype (exp),cell_organism,cell,chip_target,Experimental_Factor:_sex (exp),replication,target,Experimental_Factor:_cell_line (exp),chip-antibody,clinical_history,Experimental_Factor:_cell_type (exp),geographic_location_(country_and/or_sea),softwareversion,specimen_with_known_storage_state,treatment/condition,tumor_stage,tumour_stage,type,Experimental_Factor:_OrganismPart (exp),lab_description,actual_read_length (run),affectedstatus,Experimental_Factor:_KNOCK_DOWN (exp),tag,antibodies,catalog_number,chip_antibody_catalog,chip_antibody_provider,Experimental_Factor:_developmental_stage (exp)
ERR11182032,ChIP-Seq,152,104126840,PRJEB61099,SAMEA112857496,45827077,"Genomics Core Facility, Queen Mary University of London",public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",ERX10615377,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_IN_13,ERP146195,2023-07-31T12:48:00Z,1,,,,,Veh_IN_13_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,input DNA,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182033,ChIP-Seq,152,104370496,PRJEB61099,SAMEA112857496,45528318,"Genomics Core Facility, Queen Mary University of London",public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX10615377,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_IN_13,ERP146195,2023-07-31T12:48:00Z,1,,,,,Veh_IN_13_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,input DNA,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182034,ChIP-Seq,152,114310840,PRJEB61099,SAMEA112857496,43809735,"Genomics Core Facility, Queen Mary University of London",public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",ERX10615377,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_IN_13,ERP146195,2023-07-31T12:48:00Z,1,,,,,Veh_IN_13_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,input DNA,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182035,ChIP-Seq,152,104126840,PRJEB61099,SAMEA112857496,45827077,"Genomics Core Facility, Queen Mary University of London",public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",ERX10615377,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_IN_13,ERP146195,2023-07-31T12:48:00Z,1,,,,,Veh_IN_13_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,input DNA,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182036,ChIP-Seq,152,429766016,PRJEB61099,SAMEA112857496,169604464,"Genomics Core Facility, Queen Mary University of London",public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",ERX10615377,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_IN_13,ERP146195,2023-07-31T12:48:00Z,1,,,,,Veh_IN_13_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,input DNA,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182037,ChIP-Seq,152,104661880,PRJEB61099,SAMEA112857496,45303580,"Genomics Core Facility, Queen Mary University of London",public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",ERX10615377,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_IN_13,ERP146195,2023-07-31T12:48:00Z,1,,,,,Veh_IN_13_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,input DNA,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182038,ChIP-Seq,152,407092328,PRJEB61099,SAMEA112857496,167347676,"Genomics Core Facility, Queen Mary University of London",public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",ERX10615377,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_IN_13,ERP146195,2023-07-31T12:49:00Z,1,,,,,Veh_IN_13_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,input DNA,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182039,ChIP-Seq,152,392141456,PRJEB61099,SAMEA112857496,159687423,"Genomics Core Facility, Queen Mary University of London",public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX10615377,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_IN_13,ERP146195,2023-07-31T12:49:00Z,1,,,,,Veh_IN_13_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,input DNA,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182040,ChIP-Seq,152,103503184,PRJEB61099,SAMEA112857496,45905959,"Genomics Core Facility, Queen Mary University of London",public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",ERX10615377,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_IN_13,ERP146195,2023-07-31T12:48:00Z,1,,,,,Veh_IN_13_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,input DNA,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182041,ChIP-Seq,152,104370496,PRJEB61099,SAMEA112857496,45528318,"Genomics Core Facility, Queen Mary University of London",public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",ERX10615377,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_IN_13,ERP146195,2023-07-31T12:47:00Z,1,,,,,Veh_IN_13_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,input DNA,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182042,ChIP-Seq,152,116149736,PRJEB61099,SAMEA112857496,44654524,"Genomics Core Facility, Queen Mary University of London",public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",ERX10615377,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_IN_13,ERP146195,2023-07-31T12:48:00Z,1,,,,,Veh_IN_13_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,input DNA,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182043,ChIP-Seq,152,421857000,PRJEB61099,SAMEA112857496,167607977,"Genomics Core Facility, Queen Mary University of London",public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",ERX10615377,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_IN_13,ERP146195,2023-07-31T12:49:00Z,1,,,,,Veh_IN_13_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,input DNA,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182044,ChIP-Seq,152,104661880,PRJEB61099,SAMEA112857496,45303580,"Genomics Core Facility, Queen Mary University of London",public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",ERX10615377,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_IN_13,ERP146195,2023-07-31T12:48:00Z,1,,,,,Veh_IN_13_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,input DNA,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182045,ChIP-Seq,152,104370496,PRJEB61099,SAMEA112857496,45528318,"Genomics Core Facility, Queen Mary University of London",public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",ERX10615377,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_IN_13,ERP146195,2023-07-31T12:47:00Z,1,,,,,Veh_IN_13_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,input DNA,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182046,ChIP-Seq,152,104661880,PRJEB61099,SAMEA112857496,45303580,"Genomics Core Facility, Queen Mary University of London",public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",ERX10615377,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_IN_13,ERP146195,2023-07-31T12:48:00Z,1,,,,,Veh_IN_13_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,input DNA,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182047,ChIP-Seq,152,104126840,PRJEB61099,SAMEA112857496,45827077,"Genomics Core Facility, Queen Mary University of London",public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX10615377,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_IN_13,ERP146195,2023-07-31T12:49:00Z,1,,,,,Veh_IN_13_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,input DNA,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182048,ChIP-Seq,152,103503184,PRJEB61099,SAMEA112857496,45905959,"Genomics Core Facility, Queen Mary University of London",public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",ERX10615377,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_IN_13,ERP146195,2023-07-31T12:48:00Z,1,,,,,Veh_IN_13_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,input DNA,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182049,ChIP-Seq,152,119859904,PRJEB61099,SAMEA112857496,44774859,"Genomics Core Facility, Queen Mary University of London",public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX10615377,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_IN_13,ERP146195,2023-07-31T12:48:00Z,1,,,,,Veh_IN_13_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,input DNA,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182050,ChIP-Seq,152,117192304,PRJEB61099,SAMEA112857496,43675951,"Genomics Core Facility, Queen Mary University of London",public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",ERX10615377,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:Veh_IN_13,ERP146195,2023-07-31T12:49:00Z,1,,,,,Veh_IN_13_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,input DNA,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,none,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182051,ChIP-Seq,152,87869984,PRJEB61099,SAMEA112857497,38871652,"Genomics Core Facility, Queen Mary University of London",public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",ERX10615378,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:AG_RARB_4,ERP146195,2023-07-31T12:49:00Z,1,,,,,AG_RARB_4_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,anti-RARB,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,CD 2314,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182052,ChIP-Seq,152,88552920,PRJEB61099,SAMEA112857497,38500856,"Genomics Core Facility, Queen Mary University of London",public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",ERX10615378,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:AG_RARB_4,ERP146195,2023-07-31T12:48:00Z,1,,,,,AG_RARB_4_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,anti-RARB,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,CD 2314,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182053,ChIP-Seq,152,347706688,PRJEB61099,SAMEA112857497,141310255,"Genomics Core Facility, Queen Mary University of London",public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",ERX10615378,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:AG_RARB_4,ERP146195,2023-07-31T12:49:00Z,1,,,,,AG_RARB_4_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,anti-RARB,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,CD 2314,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182054,ChIP-Seq,152,87869984,PRJEB61099,SAMEA112857497,38871652,"Genomics Core Facility, Queen Mary University of London",public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",ERX10615378,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:AG_RARB_4,ERP146195,2023-07-31T12:49:00Z,1,,,,,AG_RARB_4_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,anti-RARB,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,CD 2314,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182055,ChIP-Seq,152,98607112,PRJEB61099,SAMEA112857497,37784817,"Genomics Core Facility, Queen Mary University of London",public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",ERX10615378,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:AG_RARB_4,ERP146195,2023-07-31T12:49:00Z,1,,,,,AG_RARB_4_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,anti-RARB,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,CD 2314,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182056,ChIP-Seq,152,88653696,PRJEB61099,SAMEA112857497,38220943,"Genomics Core Facility, Queen Mary University of London",public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",ERX10615378,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:AG_RARB_4,ERP146195,2023-07-31T12:49:00Z,1,,,,,AG_RARB_4_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,anti-RARB,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,CD 2314,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182057,ChIP-Seq,152,364204312,PRJEB61099,SAMEA112857497,149352271,"Genomics Core Facility, Queen Mary University of London",public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",ERX10615378,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:AG_RARB_4,ERP146195,2023-07-31T12:49:00Z,1,,,,,AG_RARB_4_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,anti-RARB,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,CD 2314,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR11182058,ChIP-Seq,152,381382592,PRJEB61099,SAMEA112857497,150169374,"Genomics Core Facility, Queen Mary University of London",public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",ERX10615378,NextSeq 500,PAIRED,ChIP,GENOMIC,Homo sapiens,ILLUMINA,2023-05-02T00:00:00Z,E-MTAB-12792:AG_RARB_4,ERP146195,2023-07-31T12:49:00Z,1,,,,,AG_RARB_4_p,male,,SUIT2-007,,not applicable,,,human,2023-05-01,2023-05-01,wild type genotype,anti-RARB,adult,pancreatic duct,"2023-05-01,2023-05-01","2023-05-01,2023-05-01",pancreatic ductal adenocarcinoma,Homo sapiens,,CD 2314,,,"Homo sapiens,Homo sapiens",liver,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
