0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
SRX1688365,mm10,TFs and others,Nr3c1,Liver,Hepatocytes,MeSH Description=The main structural component of the LIVER. They are specialized EPITHELIAL CELLS that are organized into interconnected plates called lobules.,"37478316,93.5,22.5,1377","GSM2112346: glucagon (10nM) + corticosterone (1.7uM), 1hr GR ChIP-seq rep#2; Mus musculus; ChIP-Seq",source_name=primary mouse hepatocytes,strain=C57BL/6,"chip antibody=cocktail of GR Abs (3.3ul of each Ab): PA1-511A (ThermoScientific), MA1-510 (ThermoScientific), M-20 (sc-1004, Santa Cruz)",SRX1688486,mm10,TFs and others
SRX16983346,mm10,TFs and others,Smarca4,Neural,Neural progenitor cells,,"40028215,95.2,16.6,522","GSM6436760: eNPCs, pooled input [re-used]; Mus musculus; ChIP-Seq",source_name=primary NPCs,"chip antibody=SMARCA4/BRG1, ab110641, abcam",cell type=primary NPCs,SRX16983723,mm10,Histone
SRX1700555,mm10,TFs and others,Nacc1,Neural,Neuro-2a,Tissue=Brain|Cell Type=Neuroblast|Disease=Neuroblastoma,"43911926,94.3,53.9,1529",GSM2120781: ChIP of Nacc1 in N2A cells; Mus musculus; ChIP-Seq,source_name=Neuroblastoma cells,cell line=N2A,antibody=Nacc1 antibody (abcam ab29047),,,
SRX1704883,mm10,TFs and others,Ctcf,Pluripotent stem cell,ES cells,,"36098776,97.2,15.2,61570",GSM2123546: CTCF ChIP (haploid); Mus musculus; ChIP-Seq,source_name=mESCs,cell type=haploid mESCs derived from strain 129/Ola,chip antibody=antibody: millipore (07-729),,,
SRX1704884,mm10,TFs and others,Smc3,Pluripotent stem cell,ES cells,,"50867068,97.2,17.7,22275",GSM2123547: SMC3 ChIP (haploid); Mus musculus; ChIP-Seq,source_name=mESCs,cell type=haploid mESCs derived from strain 129/Ola,chip antibody=antibody: abcam (ab9263),,,
SRX1704889,mm10,TFs and others,Nanog,Pluripotent stem cell,ES cells,,"54681611,92.6,28.2,48047",GSM2123552: Nanog ChIP (haploid); Mus musculus; ChIP-Seq,source_name=mESCs,cell type=haploid mESCs derived from strain 129/Ola,chip antibody=antidoby: calbiochem (SC1000),,,
SRX1704897,mm10,TFs and others,Nanog,Pluripotent stem cell,ES cells,,"49390776,95.0,25.4,43706",GSM2123560: Nanog ChIP (diploid); Mus musculus; ChIP-Seq,source_name=mESCs,cell type=strain 129 mESCs,chip antibody=antibody: calbiochem (SC1000),,,
SRX1716885,mm10,TFs and others,Esrra,Muscle,C2C12,Primary Tissue=Skeletal Muscle|Tissue Diagnosis=NOS,"149095331,83.8,95.2,4097",GSM2129643: IP ERRa; Mus musculus; ChIP-Seq,"source_name=C2C12 myotubes, IP ERRalpha",cell type=C2C12 myotubes,,,,
SRX1741140,mm10,TFs and others,Sin3a,Pluripotent stem cell,ES cells,,"30550319,91.7,17.7,1584",GSM2142336: mESC Sin3a; Mus musculus; ChIP-Seq,source_name=Embryonic stem cells,antibody=Sin3a,,,,
SRX1741141,mm10,TFs and others,Fam60a,Pluripotent stem cell,ES cells,,"16374194,95.5,10.6,10079",GSM2142337: mESC Fam60a; Mus musculus; ChIP-Seq,source_name=Embryonic stem cells,antibody=Fam60a,,,,
SRX1741142,mm10,TFs and others,Sin3a,Embryonic fibroblast,NIH/3T3,Primary Tissue=Embryo|Tissue Diagnosis=Normal,"37301253,89.8,20.1,548",GSM2142338: NIH3T3 Sin3a; Mus musculus; ChIP-Seq,source_name=NIH3T3,antibody=Sin3a,,,,
SRX1741143,mm10,TFs and others,Fam60a,Embryonic fibroblast,NIH/3T3,Primary Tissue=Embryo|Tissue Diagnosis=Normal,"38064078,89.3,27.3,557",GSM2142339: NIH3T3 Fam60a; Mus musculus; ChIP-Seq,source_name=NIH3T3,antibody=Fam60a,,,,
SRX1781895,mm10,TFs and others,Rad21,Pluripotent stem cell,ES cells,,"16619683,92.0,9.7,37958",GSM2169995: ChIP-Seq Rad21; Mus musculus; ChIP-Seq,source_name=ESC,cell line=ESC-46c,"chip antibody=Rad21, abcam ab992",,,
SRX1781898,mm10,TFs and others,Rad21,Blood,Macrophages,"MeSH Description=The relatively long-lived phagocytic cell of mammalian tissues that are derived from blood MONOCYTES. Main types are PERITONEAL MACROPHAGES; ALVEOLAR MACROPHAGES; HISTIOCYTES; KUPFFER CELLS of the liver; and OSTEOCLASTS. They may further differentiate within chronic inflammatory lesions to EPITHELIOID CELLS or may fuse to form FOREIGN BODY GIANT CELLS or LANGHANS GIANT CELLS. (from The Dictionary of Cell Biology, Lackie and Dow, 3rd ed.)","74075503,83.4,56.4,77057",GSM2170001: ChIP-seq Rad21 Macrophage; Mus musculus; ChIP-Seq,source_name=Peritoneal macropahge,cell line=Peritoneal macrophage,"chip antibody=Rad21, abcam ab992",SRX17821541,mm10,ATAC-Seq
SRX18010156,mm10,TFs and others,Kat7,Neural,Neural Stem Cells,MeSH Description=Self-renewing cells that generate the main phenotypes of the nervous system in both the embryo and adult. Neural stem cells are precursors to both NEURONS and NEUROGLIA.,"54716091,99.0,14.8,447","GSM6674342: Anti-KAT7 (HBO1) ChIP-seq data of Kat7 (Hbo1) intact control cells, replicate 2; Mus musculus; ChIP-Seq",source_name=Mouse neural stem and progenitor cells (NSPCs),cell type=Mouse neural stem and progenitor cells (NSPCs),chip antibody=KAT7,,,
SRX18010157,mm10,TFs and others,Kat7,Neural,Neural Stem Cells,MeSH Description=Self-renewing cells that generate the main phenotypes of the nervous system in both the embryo and adult. Neural stem cells are precursors to both NEURONS and NEUROGLIA.,"47297556,99.1,15.2,413","GSM6674343: Anti-KAT7 (HBO1) ChIP-seq data of Kat7 (Hbo1) intact control cells, replicate 1; Mus musculus; ChIP-Seq",source_name=Mouse neural stem and progenitor cells (NSPCs),cell type=Mouse neural stem and progenitor cells (NSPCs),chip antibody=KAT7,,,
SRX18010158,mm10,TFs and others,Kat7,Neural,Neural Stem Cells,MeSH Description=Self-renewing cells that generate the main phenotypes of the nervous system in both the embryo and adult. Neural stem cells are precursors to both NEURONS and NEUROGLIA.,"53122831,99.1,14.7,413","GSM6674344: Anti-KAT7 (HBO1) ChIP-seq data of Kat7 (Hbo1) intact control cells, replicate 3; Mus musculus; ChIP-Seq",source_name=Mouse neural stem and progenitor cells (NSPCs),cell type=Mouse neural stem and progenitor cells (NSPCs),chip antibody=KAT7,,,
SRX18010159,mm10,TFs and others,Kat7,Neural,Neural Stem Cells,MeSH Description=Self-renewing cells that generate the main phenotypes of the nervous system in both the embryo and adult. Neural stem cells are precursors to both NEURONS and NEUROGLIA.,"23810417,99.0,16.7,1156",GSM6674345: Anti-KAT7 (HBO1) ChIP-seq data of Kat7 (Hbo1) deleted mutant cells; Mus musculus; ChIP-Seq,source_name=Mouse neural stem and progenitor cells (NSPCs),cell type=Mouse neural stem and progenitor cells (NSPCs),chip antibody=KAT7,,,
SRX18010160,mm10,TFs and others,Kat7,Neural,Neural Stem Cells,MeSH Description=Self-renewing cells that generate the main phenotypes of the nervous system in both the embryo and adult. Neural stem cells are precursors to both NEURONS and NEUROGLIA.,"1941092,98.2,15.2,56",GSM6674346: IgG control ChIP-seq data of the KAT7 (HBO1) ChIP-seq experiment; Mus musculus; ChIP-Seq,source_name=Mouse neural stem and progenitor cells (NSPCs),cell type=Mouse neural stem and progenitor cells (NSPCs),chip antibody=KAT7,SRX18014634,mm10,ATAC-Seq
SRX18113530,mm10,TFs and others,Gata3,Blood,Th2 Cells,MeSH Description=A subset of helper-inducer T-lymphocytes which synthesize and secrete the INTERLEUKINS IL-4; IL-5; IL-6; and IL-10. These cytokines influence B-cell development and antibody production as well as augmenting humoral responses.,"77258638,98.6,22.3,24377",GSM6704266: Gata3-ChIPseq 1; Mus musculus; ChIP-Seq,source_name=Splenic TH2 cell subsets expanded in vitro,cell type=Splenic TH2 cell subsets expanded in vitro,chip antibody=anti-GATA3 ((D13C9),,,
SRX18113531,mm10,TFs and others,Gata3,Blood,Th2 Cells,MeSH Description=A subset of helper-inducer T-lymphocytes which synthesize and secrete the INTERLEUKINS IL-4; IL-5; IL-6; and IL-10. These cytokines influence B-cell development and antibody production as well as augmenting humoral responses.,"43654602,99.1,14.9,10719",GSM6704267: Gata3-ChIPseq 2; Mus musculus; ChIP-Seq,source_name=Splenic TH2 cell subsets expanded in vitro,cell type=Splenic TH2 cell subsets expanded in vitro,chip antibody=anti-GATA3 ((D13C9),SRX18120637,mm10,ATAC-Seq
SRX18127734,mm10,TFs and others,Eed,Pluripotent stem cell,ES cells,,"88185658,82.1,19.0,755",GSM6705542: ChIPseq ESC WT EED Input Rep1; Mus musculus; ChIP-Seq,source_name=Embryonic stem cells,cell type=Embryonic stem cells,antibody=EED,,,
SRX18127735,mm10,TFs and others,Eed,Pluripotent stem cell,ES cells,,"56701654,96.7,20.0,377",GSM6705543: ChIPseq ESC WT EED Input Rep2; Mus musculus; ChIP-Seq,source_name=Embryonic stem cells,cell type=Embryonic stem cells,antibody=EED,,,
SRX18127736,mm10,TFs and others,Eed,Pluripotent stem cell,ES cells,,"55436032,95.4,21.6,5591",GSM6705544: ChIPseq ESC WT EED Rep1; Mus musculus; ChIP-Seq,source_name=Embryonic stem cells,cell type=Embryonic stem cells,antibody=EED,,,
SRX18127737,mm10,TFs and others,Eed,Pluripotent stem cell,ES cells,,"47707027,93.8,22.1,10621",GSM6705545: ChIPseq ESC WT EED Rep2; Mus musculus; ChIP-Seq,source_name=Embryonic stem cells,cell type=Embryonic stem cells,antibody=EED,,,
SRX18127738,mm10,TFs and others,Eed,Placenta,Trophoblast stem cells,,"65756567,84.7,19.4,731",GSM6705546: ChIPseq TSC1 WT EED Input Rep1; Mus musculus; ChIP-Seq,source_name=Trophoblast stem cells,cell type=Trophoblast stem cells,antibody=EED,,,
SRX18127739,mm10,TFs and others,Eed,Placenta,Trophoblast stem cells,,"50675269,96.4,17.1,457",GSM6705547: ChIPseq TSC1 WT EED Input Rep2; Mus musculus; ChIP-Seq,source_name=Trophoblast stem cells,cell type=Trophoblast stem cells,antibody=EED,,,
SRX18127740,mm10,TFs and others,Eed,Placenta,Trophoblast stem cells,,"69223025,90.3,19.7,1784",GSM6705548: ChIPseq TSC1 WT EED Rep1; Mus musculus; ChIP-Seq,source_name=Trophoblast stem cells,cell type=Trophoblast stem cells,antibody=EED,,,
SRX18127741,mm10,TFs and others,Eed,Placenta,Trophoblast stem cells,,"53087818,93.4,19.1,7559",GSM6705549: ChIPseq TSC1 WT EED Rep2; Mus musculus; ChIP-Seq,source_name=Trophoblast stem cells,cell type=Trophoblast stem cells,antibody=EED,SRX18127742,mm10,TFs and others
SRX181863,mm10,TFs and others,Kdm1a,Blood,Granulocytes,"MeSH Description=Leukocytes with abundant granules in the cytoplasm. They are divided into three groups according to the staining properties of the granules: neutrophilic, eosinophilic, and basophilic. Mature granulocytes are the NEUTROPHILS; EOSINOPHILS; and BASOPHILS.","185003345,94.2,63.6,39938",GSM994238: Lsd1 32D; Mus musculus; ChIP-Seq,source_name=32D granuolocytic progenitor cells (bone marrow),cell type=32D granuolocytic progenitor cells (bone marrow),chip antibody=Lsd1,SRX181864,mm10,Input control
SRX1824752,mm10,TFs and others,Tet2,Pluripotent stem cell,P19,Tissue=Embryo|Disease=Teratocarcinoma; Embryonal Carcinoma,"49940860,71.1,15.1,793","GSM2188926: Tet2 ChIP-seq, P19, RA 48 hrs; Mus musculus; ChIP-Seq","source_name=RA-treated P19 EC cells, Tet2 ChIP",cell-type=P19 embryonal carcinoma (EC) cells treated 48 hrs with RA,"antibody=anti-Tet2, ProteinTech, 21207-1-AP",SRX18250553,mm10,Unclassified
SRX18304307,mm10,TFs and others,Klf5,Unclassified,Unclassified,,"46036440,97.0,59.2,8686",GSM6738676: KPC ChIPseq Klf5 Exp3; Mus musculus; ChIP-Seq,source_name=KPf/fC cells,short hairpin rna=none,"antibody=Klf5, Abcam ab24331",,,
SRX18304308,mm10,TFs and others,Foxa1,Unclassified,Unclassified,,"40781732,95.9,58.4,20177",GSM6738677: KPC ChIPseq FoxA1 Exp3; Mus musculus; ChIP-Seq,source_name=KPf/fC cells,short hairpin rna=none,"antibody=FoxA1, Abcam ab170933",SRX18305636,mm10,ATAC-Seq
SRX183787,mm10,TFs and others,Foxo1,Blood,nTreg,,"33388850,55.1,73.0,1962",GSM998924: nTreg Foxo1 Ab ChIPseq; Mus musculus; ChIP-Seq,source_name=nTreg cells,"cell type=nTreg, Foxo1 Ab, ChIP","chip antibody=Foxo1 antibody (Abcam, Ab39670, lot#GR16346-7)",,,
SRX183788,mm10,TFs and others,Foxo1,Blood,nTreg,,"55547717,51.3,43.3,731",GSM998925: nTreg Foxo1 Biotin ChIPseq; Mus musculus; ChIP-Seq,"source_name=nTreg cells, Foxo1tagBirA mice","cell type=nTreg, Foxo1tagBirA strepdavidin ChIP",chip antibody=Strepdavidin,,,
SRX1845478,mm10,TFs and others,Epitope tags,Pluripotent stem cell,ES cells,,"25562696,92.2,28.4,6488",GSM2200232: V6.5 FLAG-Rsf1 [ChIP-Seq]; Mus musculus; ChIP-Seq,source_name=V6.5 FLAG-Rsf1,cell line=V6.5,,,,
SRX1845479,mm10,TFs and others,Epitope tags,Pluripotent stem cell,ES cells,,"28950137,97.5,8.2,49778",GSM2200233: V6.5 FLAG [ChIP-Seq]; Mus musculus; ChIP-Seq,source_name=V6.5 FLAG,cell line=V6.5,,SRX18467713,mm10,Histone
SRX184860,mm10,TFs and others,Foxp3,Blood,Treg,,"46559259,74.4,70.6,2431",GSM999179: Treg Foxp3 ChIP Rep1 (Tech Rep1); Mus musculus; ChIP-Seq,source_name=Treg Foxp3 ChIP,cell type=Foxp3-positive CD4+ T cells,cell source=Primary Mouse T cells isolated ex-vivo and sorted,,,
SRX184861,mm10,TFs and others,Foxp3,Blood,Treg,,"128077944,77.8,87.7,3079",GSM999180: Treg Foxp3 ChIP Rep1 (Tech Rep2); Mus musculus; ChIP-Seq,source_name=Treg Foxp3 ChIP,cell type=Foxp3-positive CD4+ T cells,cell source=Primary Mouse T cells isolated ex-vivo and sorted,,,
SRX184863,mm10,TFs and others,Foxp3,Blood,Treg,,"31418720,79.2,12.7,2497",GSM999182: Treg Foxp3 ChIP Rep2; Mus musculus; ChIP-Seq,source_name=Treg Foxp3 ChIP,cell type=Foxp3-positive CD4+ T cells,cell source=Primary Mouse T cells isolated ex-vivo and sorted,,,
SRX184865,mm10,TFs and others,Elf1,Blood,Treg,,"31916445,57.2,32.3,4912",GSM999184: Treg Elf1 ChIP; Mus musculus; ChIP-Seq,source_name=Treg Elf1 ChIP,cell type=Foxp3-positive CD4+ T cells,cell source=Primary Mouse T cells isolated ex-vivo and sorted,,,
SRX184866,mm10,TFs and others,Elf1,Blood,CD4+ T cells,,"32011534,59.5,16.2,9740",GSM999185: CD4 Elf1 ChIP; Mus musculus; ChIP-Seq,source_name=CD4 Elf1 ChIP,cell type=CD4+ Foxp3-negative T cells,cell source=Primary Mouse T cells isolated ex-vivo and sorted,,,
SRX184867,mm10,TFs and others,Ets1,Blood,Treg,,"19258623,86.0,18.1,1667",GSM999186: Treg Ets1 ChIP; Mus musculus; ChIP-Seq,source_name=Treg Ets1 ChIP,cell type=Foxp3-positive CD4+ T cells,cell source=Primary Mouse T cells isolated ex-vivo and sorted,,,
SRX184868,mm10,TFs and others,Ets1,Blood,CD4+ T cells,,"37827818,75.7,23.5,5743",GSM999187: CD4 Ets1 ChIP; Mus musculus; ChIP-Seq,source_name=CD4 Ets1 ChIP,cell type=CD4+ Foxp3-negative T cells,cell source=Primary Mouse T cells isolated ex-vivo and sorted,,,
SRX184869,mm10,TFs and others,Cbfb,Blood,Treg,,"21887893,59.3,18.1,718",GSM999188: Treg Cbfb ChIP; Mus musculus; ChIP-Seq,source_name=Treg Cbfb ChIP,cell type=Foxp3-positive CD4+ T cells,cell source=Primary Mouse T cells isolated ex-vivo and sorted,,,
SRX184870,mm10,TFs and others,Cbfb,Blood,CD4+ T cells,,"27399914,21.3,60.5,503",GSM999189: CD4 Cbfb ChIP; Mus musculus; ChIP-Seq,source_name=CD4 Cbfb ChIP,cell type=CD4+ Foxp3-negative T cells,cell source=Primary Mouse T cells isolated ex-vivo and sorted,SRX18500170,mm10,TFs and others
SRX18714266,mm10,TFs and others,Epitope tags,Spleen,Outflow tract,,"53782889,90.6,24.6,146",GSM6845156: PRDM6 CHIP 1; Mus musculus; ChIP-Seq,source_name=Outflow tract smooth muscle cells,cell line=Outflow tract smooth muscle cells,"chip antibody=FLAG(CST, #14793)",,,
SRX18714267,mm10,TFs and others,Epitope tags,Spleen,Outflow tract,,"48938843,91.4,26.1,138",GSM6845157: PRDM6 CHIP 2; Mus musculus; ChIP-Seq,source_name=Outflow tract smooth muscle cells,cell line=Outflow tract smooth muscle cells,"chip antibody=FLAG(CST, #14793)",SRX187189,mm10,TFs and others
SRX1885848,mm10,TFs and others,Vsx2,Pluripotent stem cell,ES cells,,"24428922,82.2,12.3,16042",GSM2220207: Chx10 ChipSeq; Mus musculus; ChIP-Seq,source_name=A172LoxP ESC line,cell type=Chx10-ESC-derived motor neurons,chip-antibody=rabbit anti-Chx10,,,
SRX1902738,mm10,TFs and others,Mllt3,Blood,Acute myeloid leukemia,,"26822633,90.3,40.0,18284",GSM2228315: Lib1 MLL-AF9 ChIP-seq; Mus musculus; ChIP-Seq,"source_name=acute myeloid leukemia cells, iMA9",tag=FLAG,sample type=Lib1 MLL-AF9,,,
SRX19144157,mm10,TFs and others,Rbpj,Cardiovascular,Brain endothelial cells,,"26862089,77.8,18.8,126",GSM6958401: Rb1 B  P-DNA isolated from P7 FVB/NJ mice; Mus musculus; ChIP-Seq,source_name=Primary (freshly isolated CD31+),cell type=brain endothelial,"chip antibody=Rbpj (Cell Signaling 1:50, #5313)",,,
SRX19144158,mm10,TFs and others,Rbpj,Cardiovascular,Brain endothelial cells,,"26493073,78.8,18.7,126",GSM6958402: Rb2 C IP-DNA isolated from P7 FVB/NJ mice; Mus musculus; ChIP-Seq,source_name=Primary (freshly isolated CD31+),cell type=brain endothelial,"chip antibody=Rbpj (Cell Signaling 1:50, #5313)",SRX19147137,mm10,ATAC-Seq
SRX1973341,mm10,TFs and others,Cas9,Neural,Neurospheres,,"2504779,91.8,9.7,51",GSM2249844: NSCas9U6; Mus musculus; ChIP-Seq,source_name=mouse neurospheres,genotype=p53-/-;p18-/-,chip antibody=Cas9 Clontech cat #: 632607,,,
SRX1973343,mm10,TFs and others,Cas9,Neural,Neurospheres,,"15672028,98.2,7.7,320",GSM2249846: NSCas9Suz12F1; Mus musculus; ChIP-Seq,source_name=mouse neurospheres,genotype=p53-/-;p18-/-,chip antibody=Cas9 Clontech cat #: 632607,,,
SRX1973344,mm10,TFs and others,Cas9,Neural,Neurospheres,,"3368537,93.0,8.8,56",GSM2249847: NSCas9Suz12F2; Mus musculus; ChIP-Seq,source_name=mouse neurospheres,genotype=p53-/-;p18-/-,chip antibody=Cas9 Clontech cat #: 632607,,,
SRX1973345,mm10,TFs and others,Gfi1,Neural,Neurospheres,,"66094358,97.8,24.4,760",GSM2249848: NSCas9Gfi1; Mus musculus; ChIP-Seq,source_name=mouse neurospheres,genotype=p53-/-;p18-/-,chip antibody=Gfi1 Abcam cat #: ab21061,,,
SRX1973346,mm10,TFs and others,Gfi1,Neural,Neurospheres,,"38629147,95.5,23.3,28463",GSM2249849: NSSuz12F2Gfi1; Mus musculus; ChIP-Seq,source_name=mouse neurospheres,genotype=p53-/-;p18-/-,chip antibody=Gfi1 Abcam cat #: ab21061,SRX1973363,mm10,TFs and others
SRX19952381,mm10,TFs and others,Sox2,Unclassified,Unclassified,,"42919136,96.9,38.1,241","GSM7169726: mouse brain, control, ChIP-Sox2; Mus musculus; ChIP-Seq",source_name=control,cell type=control,"chip antibody=anti-Sox2, EMD #AB5603",,,
SRX19952382,mm10,TFs and others,Sox9,Unclassified,Unclassified,,"22879133,97.1,47.1,153","GSM7169727: mouse brain, control, ChIP-Sox9; Mus musculus; ChIP-Seq",source_name=control,cell type=control,"chip antibody=anti-Sox9, Abcam #ab5535",,,
SRX19952384,mm10,TFs and others,Sox2,Neural,Gq-CNO,,"31554172,95.9,29.0,414","GSM7169729: mouse brain, Gq-CNO, ChIP-Sox2; Mus musculus; ChIP-Seq",source_name=Gq-CNO,cell type=Gq-CNO,"chip antibody=anti-Sox2, EMD #AB5603",,,
SRX19952385,mm10,TFs and others,Sox9,Neural,Gq-CNO,,"46886950,95.8,43.2,559","GSM7169730: mouse brain, Gq-CNO, ChIP-Sox9; Mus musculus; ChIP-Seq",source_name=Gq-CNO,cell type=Gq-CNO,"chip antibody=anti-Sox9, Abcam #ab5535",,,
SRX19952387,mm10,TFs and others,Sox9,Unclassified,Unclassified,,"37182797,92.2,52.3,1509","GSM7169732: mouse olfactory bulb, control, ChIP-Sox9; Mus musculus; ChIP-Seq",source_name=control,cell type=control,"chip antibody=anti-Sox9, Abcam #ab5535",,,
SRX19952389,mm10,TFs and others,Sox9,Unclassified,Unclassified,,"56107575,93.4,33.2,1877","GSM7169734: mouse olfactory bulb, odor, ChIP-Sox9; Mus musculus; ChIP-Seq",source_name=odor treatment,cell type=odor treatment,"chip antibody=anti-Sox9, Abcam #ab5535",,,
SRX2007463,mm10,TFs and others,Chd4,Pluripotent stem cell,ES cells,,"52277871,97.2,16.8,5732",GSM2264176: Chd4 ChIP replicate 1; Mus musculus; ChIP-Seq,source_name=mESCs,cell type=strain 129 mESCs,chip antibody=anti-Chd4: Abcam (ab70469),,,
SRX2007464,mm10,TFs and others,Chd4,Pluripotent stem cell,ES cells,,"71256483,97.4,16.7,8701",GSM2264177: Chd4 ChIP replicate 2; Mus musculus; ChIP-Seq,source_name=mESCs,cell type=strain 129 mESCs,chip antibody=anti-Chd4: Abcam (ab70469),,,
SRX2007465,mm10,TFs and others,Chd4,Pluripotent stem cell,ES cells,,"35432336,97.1,15.3,1958",GSM2264178: Chd4 ChIP replicate 3; Mus musculus; ChIP-Seq,source_name=mESCs,cell type=strain 129 mESCs,chip antibody=anti-Chd4: Abcam (ab70469),,,
SRX2007466,mm10,TFs and others,Epitope tags,Pluripotent stem cell,ES cells,,"32608953,96.6,15.2,1023",GSM2264179: Mbd3 ChIP replicate 1; Mus musculus; ChIP-Seq,source_name=mESCs,cell type=strain 129 mESCs,chip antibody=anti-FLAG M2: Sigma (F3165),,,
SRX2007467,mm10,TFs and others,Epitope tags,Pluripotent stem cell,ES cells,,"82213124,97.3,16.7,7395",GSM2264180: Mbd3 ChIP replicate 2; Mus musculus; ChIP-Seq,source_name=mESCs,cell type=strain 129 mESCs,chip antibody=anti-FLAG M2: Sigma (F3165),,,
SRX2007468,mm10,TFs and others,Epitope tags,Pluripotent stem cell,ES cells,,"66439951,97.4,15.7,7255",GSM2264181: Mbd3 ChIP replicate 3; Mus musculus; ChIP-Seq,source_name=mESCs,cell type=strain 129 mESCs,chip antibody=anti-FLAG M2: Sigma (F3165),,,
SRX2026248,mm10,TFs and others,Usp7,Pluripotent stem cell,ES cells,,"26497894,95.9,10.0,579",GSM2281271: ChIP-Seq-mES-USP7 Control; Mus musculus; ChIP-Seq,source_name=Embryonic stem cells,cell type=Control,"chip antibody=USP7, Bethyl, A300-033A",,,
SRX2026249,mm10,TFs and others,Usp7,Pluripotent stem cell,ES cells,,"25774558,90.2,18.7,548",GSM2281272: ChIP-Seq-mES-USP7 EPOP-KO; Mus musculus; ChIP-Seq,source_name=Embryonic stem cell,cell type=EPOP Knockout,"chip antibody=USP7, Bethyl, A300-033A",,,
SRX202796,mm10,TFs and others,Pparg,Embryonic fibroblast,C3H/10T1/2,,"231023884,84.9,27.2,81055",GSM1030543: Pparg ChIP-seq (Adipocytes); Mus musculus; ChIP-Seq,source_name=adipocytes differentiated from C3H10T1/2 mouse cells,cell type=adipocytes differentiated from C3H10T1/2 cells,chip antibody=PPARγ (sc-7196),,,
SRX202797,mm10,TFs and others,Pparg,Embryonic fibroblast,C3H/10T1/2,,"204910587,87.3,31.5,69250",GSM1030544: Pparg ChIP-seq (10T1/2); Mus musculus; ChIP-Seq,source_name=C3H10T1/2 mouse cells,cell type=C3H10T1/2 cells,chip antibody=PPARγ (sc-7196),,,
SRX202798,mm10,TFs and others,Taf7l,Embryonic fibroblast,C3H/10T1/2,,"209537979,55.2,52.1,41947",GSM1030545: TAF7L ChIP-seq (Adipocytes); Mus musculus; ChIP-Seq,source_name=adipocytes differentiated from C3H10T1/2 mouse cells,cell type=adipocytes differentiated from C3H10T1/2 cells,chip antibody=TAF7L (in-house),,,
SRX202799,mm10,TFs and others,Taf7l,Embryonic fibroblast,C3H/10T1/2,,"182407961,61.9,65.1,2115",GSM1030546: TAF7L ChIP-seq (10T1/2); Mus musculus; ChIP-Seq,source_name=C3H10T1/2 mouse cells,cell type=C3H10T1/2 cells,chip antibody=TAF7L (in-house),,,
SRX202800,mm10,TFs and others,Tbp,Embryonic fibroblast,C3H/10T1/2,,"75278966,74.8,41.1,21906",GSM1030547: TBP ChIP-seq (Adipocytes); Mus musculus; ChIP-Seq,source_name=adipocytes differentiated from C3H10T1/2 mouse cells,cell type=adipocytes differentiated from C3H10T1/2 cells,chip antibody=anti-TBP (abcam 62126),,,
SRX202801,mm10,TFs and others,Tbp,Embryonic fibroblast,C3H/10T1/2,,"91381554,60.4,48.8,17975",GSM1030548: TBP ChIP-seq (10T1/2); Mus musculus; ChIP-Seq,source_name=C3H10T1/2 mouse cells,cell type=C3H10T1/2 cells,chip antibody=anti-TBP (abcam 62126),SRX20287083,mm10,No description
SRX2031026,mm10,TFs and others,GFP,Embryonic fibroblast,3T3-L1,Tissue=Embryo|Cell Type=Fibroblast,"168744895,97.5,67.4,724",GSM2284266: IP pre diff aGFP Rep 1; Mus musculus; ChIP-Seq,source_name=Adipocite,cell line=3T3-L1,"antibody=anti-GFP antibody (ab290, Abcam)",,,
SRX2031027,mm10,TFs and others,GFP,Embryonic fibroblast,3T3-L1,Tissue=Embryo|Cell Type=Fibroblast,"133265218,97.4,78.8,648",GSM2284267: IP pre diff aGFP Rep 2; Mus musculus; ChIP-Seq,source_name=Adipocite,cell line=3T3-L1,"antibody=anti-GFP antibody (ab290, Abcam)",,,
SRX2031028,mm10,TFs and others,GFP,Embryonic fibroblast,3T3-L1,Tissue=Embryo|Cell Type=Fibroblast,"153453485,97.2,64.4,703",GSM2284269: IP post diff aGFP Rep 1; Mus musculus; ChIP-Seq,source_name=Adipocite,cell line=3T3-L1,"antibody=anti-GFP antibody (ab290, Abcam)",,,
SRX2031029,mm10,TFs and others,GFP,Embryonic fibroblast,3T3-L1,Tissue=Embryo|Cell Type=Fibroblast,"162210290,97.3,66.6,770",GSM2284270: IP post diff aGFP Rep 2; Mus musculus; ChIP-Seq,source_name=Adipocite,cell line=3T3-L1,"antibody=anti-GFP antibody (ab290, Abcam)",SRX2031030,mm10,Unclassified
SRX2065399,mm10,TFs and others,Lmo2,Embryonic fibroblast,MEF,Tissue=Embryonic Fibroblast|Lineage=primaryCells|Description=Mouse Embryonic Fibroblast,"19022071,90.6,16.3,1146",GSM2297630: 4dpi Lmo2; Mus musculus; ChIP-Seq,source_name=Mouse Embryonic Fibroblasts 4 days post SLHR induction,"antibody=anti- hLmo2, AF2726, R&amp;D Systems",,,,
